Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-01-03,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,1.0,,,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,
2023-01-04,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,1.0,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,0.0
2023-01-05,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9260075763065169,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,-1.1547005383792515
2023-01-06,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9419002740554789,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,0.6070171329468634
2023-01-09,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9434084899666214,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.3691964348815453
2023-01-10,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9450884250995513,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.5369831222745252
2023-01-11,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9523389692039081,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.613967773676511
2023-01-12,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9484297873326426,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,0.7999423738449055
2023-01-13,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9520096304457172,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.1874524999444755
2023-01-17,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9549531586621738,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.480042636215397
2023-01-18,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9174625468795512,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,0.792786798703407
2023-01-19,135.77899932861328,144.7933996582031,131.25249989827475,139.40884516789362,0.9177483605285802,0.0,0.0,149.05076913619286,122.5072295210337,135.77899932861328,0.7411399533694798,1.1802812470065145
